id,Name,Type,lon,lat
1594,曜越科技股份有限公司,公司,121.569515,25.077545
1595,西柏科技股份有限公司,公司,121.489022,25.000101
1596,宇峻奧汀科技股份有限公司,公司,121.486187,24.998328
1597,兆利科技工業股份有限公司,公司,121.455063,25.063514
1598,聯穎科技股份有限公司,公司,121.486842,24.998232
1599,世禾科技股份有限公司,公司,121.008685,24.868697
1600,同致電子企業股份有限公司,公司,121.273312,25.056629
1601,重鵬生技股份有限公司,公司,121.487238,24.996445
1602,禾瑞亞科技股份有限公司,公司,121.574279,25.076495
1603,嘉威生活股份有限公司,公司,121.554592,25.032948
1604,神準科技股份有限公司,公司,121.370977,25.041969
1605,其陽科技股份有限公司,公司,121.650797,25.064098
1606,逸昌科技股份有限公司,公司,121.008773,24.840899
1607,大塚資訊科技股份有限公司,公司,121.463438,25.012523
1608,泓格科技股份有限公司,公司,121.015634,24.861998
1609,友威科技股份有限公司,公司,121.279034,25.054566
1610,博磊科技股份有限公司,公司,120.999517,24.876308
1611,辛耘企業股份有限公司,公司,121.576358,25.07516
1612,閎康科技股份有限公司,公司,121.012832,24.841314
1613,通嘉科技股份有限公司,公司,121.020268,24.840487
1614,艾笛森光電股份有限公司,公司,121.485187,25.001543
1615,力銘科技股份有限公司,公司,120.316348,22.677779
1616,磐儀科技股份有限公司,公司,121.485896,24.996516
1617,智易科技股份有限公司,公司,121.004682,24.791305
1618,宏致電子股份有限公司,公司,121.239285,24.969555
1619,谷崧精密工業股份有限公司,公司,121.201176,24.974316
1620,東林科技股份有限公司,公司,120.594717,24.153866
1621,鼎翰科技股份有限公司,公司,121.537153,24.982799
1622,安可光電股份有限公司,公司,121.037772,24.875907
1623,碩天科技股份有限公司,公司,121.587701,25.062255
1624,光頡科技股份有限公司,公司,121.018983,24.868151
1625,西勝國際股份有限公司,公司,121.427593,25.030232
1626,盈正豫順電子股份有限公司,公司,121.551812,24.97821
1627,地心引力股份有限公司,公司,121.575789,25.038304
1628,新鉅科技股份有限公司,公司,120.637276,24.34141
1629,研勤科技股份有限公司,公司,121.574365,25.075977
1630,駿熠電子科技股份有限公司,公司,121.579031,25.064831
1631,達邁科技股份有限公司,公司,121.077287,24.822728
1632,艾恩特精密工業股份有限公司,公司,121.564898,25.078799
1633,精聯電子股份有限公司,公司,121.552331,24.983946
1634,健策精密工業股份有限公司,公司,121.376704,25.052015
1635,世芯電子股份有限公司,公司,121.56093,25.085715
1636,鑫科材料科技股份有限公司,公司,120.261005,22.836316
1637,貿聯控股(BizLink Holding Inc.),公司,121.487813,24.99668
1638,圓展科技股份有限公司,公司,121.433303,24.970355
1639,康聯訊科技股份有限公司,公司,121.645874,25.061727
1640,"TPK Holding Co., Ltd.",公司,121.579813,25.067364
1641,德微科技股份有限公司,公司,121.602315,25.002469
1642,新至陞科技股份有限公司,公司,121.463607,25.043479
1643,家登精密工業股份有限公司,公司,121.425957,24.963418
1644,亞太電信股份有限公司,公司,121.564826,25.080826
1645,榮昌科技股份有限公司,公司,121.551327,24.978997
1646,元創精密車業股份有限公司,公司,120.63582,24.162372
1647,達能科技股份有限公司,公司,121.071517,25.038224
1648,茂為歐買尬數位科技股份有限公司,公司,121.613866,25.056028
1649,湧德電子股份有限公司,公司,121.276827,25.066262
1650,碩禾電子材料股份有限公司,公司,121.026477,24.872029
1651,營邦企業股份有限公司,公司,121.252354,25.021809
1652,海華科技股份有限公司,公司,121.548976,24.979911
1653,大眾全球投資控股股份有限公司,公司,121.57473,25.07288
1654,大聯大投資控股股份有限公司,公司,121.561944,25.082621
1655,欣陸投資控股股份有限公司,公司,121.54931,25.029236
1656,合勤投資控股股份有限公司,公司,120.996966,24.803014
1657,永信國際投資控股股份有限公司,公司,121.548308,25.062163
1658,神達投資控股股份有限公司,公司,121.375389,25.04688
1659,漢磊先進投資控股股份有限公司,公司,121.008143,24.793326
1660,鑫聯大投資控股股份有限公司,公司,121.561944,25.082621
1661,連展投資控股股份有限公司,公司,121.549743,24.974679
1662,永崴投資控股股份有限公司,公司,121.421898,24.961098
1663,新晶投資控股股份有限公司,公司,121.036355,24.810397
1664,永日化學工業股份有限公司,公司,120.654653,24.403361
1665,佳醫健康事業股份有限公司,公司,121.484061,25.006495
1666,台灣東洋藥品工業股份有限公司,公司,121.611987,25.058478
1667,邦特生物科技股份有限公司,公司,121.523775,25.049447
1668,懷特生技新藥股份有限公司,公司,121.544306,25.053898
1669,加捷生醫股份有限公司,公司,120.342448,22.636165
1670,濟生醫藥生技股份有限公司,公司,121.018489,24.869754
1671,聯上實業股份有限公司,公司,120.30649,22.663577
1672,健喬信元醫藥生技股份有限公司,公司,121.573212,25.080527
1673,明基三豐醫療器材股份有限公司,公司,121.573212,25.078814
1674,旭富製藥科技股份有限公司,公司,121.263322,25.113561
1675,友華生技醫藥股份有限公司,公司,121.543397,25.034935
1676,晟德大藥廠股份有限公司,公司,121.611919,25.056912
1677,太平洋醫材股份有限公司,公司,120.792178,24.480408
1678,天良生物科技企業股份有限公司,公司,121.631684,25.056277
1679,中天生物科技股份有限公司,公司,121.611987,25.058478
1680,聯合骨科器材股份有限公司,公司,121.000313,24.778535
1681,亞諾法生技股份有限公司,公司,121.569827,25.080378
1682,麗豐股份有限公司,公司,121.569467,25.035549
1683,曜亞國際股份有限公司,公司,121.484184,25.006294
1684,國光生物科技股份有限公司,公司,120.728886,24.20277
1685,中裕新藥股份有限公司,公司,121.56684,25.080183
1686,全宇生技控股有限公司,公司,121.544321,25.054746
1687,台灣微脂體股份有限公司,公司,121.611987,25.058478
1688,鈺緯科技開發股份有限公司,公司,121.490684,25.003167
1689,訊映光電股份有限公司,公司,121.006906,24.798114
1690,創源生物科技股份有限公司,公司,121.574449,25.058999
1691,聿新生物科技股份有限公司,公司,120.871162,24.656423
1692,智擎生技製藥股份有限公司,公司,121.538428,25.057611
1693,鐿鈦科技股份有限公司,公司,120.602672,24.146635
1694,承業生醫投資控股股份有限公司,公司,121.542608,25.054472
1695,台灣醣聯生技醫藥股份有限公司,公司,121.648092,25.06162
1696,久裕企業股份有限公司,公司,121.484184,25.006294
1697,台灣浩鼎生技股份有限公司,公司,121.611987,25.058478
1698,杏一醫療用品股份有限公司,公司,121.368168,25.059352
1699,安克生醫股份有限公司,公司,121.544306,25.053898
1700,杏國新藥股份有限公司,公司,121.752163,24.634263
1701,環瑞醫投資控股股份有限公司,公司,121.575672,25.058444
1702,中華食品實業股份有限公司,公司,120.416287,22.68531
1703,環泰企業股份有限公司,公司,121.292719,25.049323
1704,信立化學工業股份有限公司,公司,120.181715,23.224568
1705,世坤塑膠股份有限公司,公司,120.220288,23.181372
1706,炎洲股份有限公司,公司,121.585815,25.064599
1707,東隆興業股份有限公司,公司,121.479412,25.01781
1708,福大材料科技股份有限公司,公司,120.537532,24.259971
1709,新昕纖維股份有限公司,公司,121.509314,25.052098
1710,飛寶企業股份有限公司,公司,121.528181,25.051888
1711,如興股份有限公司,公司,121.544229,25.050474
1712,三圓建設股份有限公司,公司,121.531358,25.051855
1713,金洲海洋科技股份有限公司,公司,120.462686,22.514237
1714,元勝國際實業股份有限公司,公司,120.554517,23.864614
1715,光明絲織廠股份有限公司,公司,121.56684,25.080183
1716,利勤實業股份有限公司,公司,120.594953,23.71166
1717,聚紡股份有限公司,公司,121.117225,25.04795
1718,耀億工業股份有限公司,公司,120.494,24.117816
1719,銘旺實業股份有限公司,公司,121.469626,25.072541
1720,興采實業股份有限公司,公司,121.455337,25.064571
1721,廣越企業股份有限公司,公司,121.56684,25.080183
1722,冠星集團控股有限公司,公司,121.535113,25.051819
1723,健信科技工業股份有限公司,公司,120.433307,24.128046
1724,高鋒工業股份有限公司,公司,120.625806,24.220282
1725,福裕事業股份有限公司,公司,120.651977,24.211531
1726,永彰機電股份有限公司,公司,121.54428,25.052848
1727,東台精機股份有限公司,公司,120.258908,22.831503
1728,霖冷凍機械股份有限公司,公司,120.30589,22.644248
1729,江興鍛壓工業股份有限公司,公司,120.612134,24.161531
1730,淳紳股份有限公司,公司,121.555615,25.026814
1731,宏易創新國際股份有限公司,公司,121.543775,25.050142
1732,瑞智精密股份有限公司,公司,121.106191,25.04223
1733,協易機械工業股份有限公司,公司,121.305756,25.044649
1734,慶騰精密科技股份有限公司,公司,120.890197,24.674492
1735,大詠城機械股份有限公司,公司,120.389576,24.067055
1736,全球傳動科技股份有限公司,公司,121.414033,25.007762
1737,晟田科技工業股份有限公司,公司,120.272619,22.825126
1738,科嶠工業股份有限公司,公司,121.327048,24.983729
1739,萬在工業股份有限公司,公司,120.314744,22.962523
1740,銘鈺精密工業股份有限公司,公司,121.11228,25.058575
1741,桓達科技股份有限公司,公司,121.431636,24.970939
1742,長佳機電工程股份有限公司,公司,121.564442,25.082004
1743,智伸科技股份有限公司,公司,121.649069,25.060483
1744,力達控股有限公司,公司,121.558531,25.030982
1745,橙的電子股份有限公司,公司,120.628203,24.225356
1746,台灣氣立股份有限公司,公司,121.422048,25.031278
1747,旭然國際股份有限公司,公司,120.517349,23.728165
1748,永新控股股份有限公司,公司,120.45211,23.4841
1749,強信機械科技股份有限公司,公司,121.324862,24.987409
1750,穎漢科技股份有限公司,公司,120.148839,23.039055
1751,元翎精密工業股份有限公司,公司,120.397173,23.736236
1752,時碩工業股份有限公司,公司,121.648416,25.060718
1753,科際精密股份有限公司,公司,121.486358,24.999739
1754,鈞興機電國際股份有限公司,公司,121.538304,25.03328
1755,駐龍精密機械股份有限公司,公司,120.32607,22.700741
1756,大銀微系統股份有限公司,公司,120.600184,24.145312
1757,捷流閥業股份有限公司,公司,121.415201,24.961856
1758,World Known MFG(Cayman)Limited,公司,120.671531,24.216277
1759,唐鋒實業股份有限公司,公司,121.238541,24.968412
1760,中美聯合實業股份有限公司,公司,121.548388,25.029105
1761,大恭化學工業股份有限公司,公司,121.580267,25.050438
1762,磐亞股份有限公司,公司,121.532583,25.042014
1763,永純化學工業股份有限公司,公司,121.532874,25.055792
1764,南璋股份有限公司,公司,121.514784,25.114939
1765,永捷創新科技股份有限公司,公司,120.237112,23.110441
1766,大立高分子工業股份有限公司,公司,120.340126,22.715076
1767,德淵企業股份有限公司,公司,121.449502,25.064399
1768,美琪瑪國際股份有限公司,公司,121.127923,25.053432
1769,國精化學股份有限公司,公司,120.254023,22.809698
1770,信昌化學工業股份有限公司,公司,121.523259,25.060676
1771,永昕生物醫藥股份有限公司,公司,120.91997,24.707246
1772,雙美生物科技股份有限公司,公司,120.284485,23.097895
1773,熒茂光學股份有限公司,公司,120.259101,22.836352
1774,豪展醫療科技股份有限公司,公司,121.471902,25.050118
1775,泰博科技股份有限公司,公司,121.453389,25.071383
1776,華廣生技股份有限公司,公司,120.649699,24.118372
1777,康普材料科技股份有限公司,公司,121.013135,24.868285
1778,泓瀚科技股份有限公司,公司,120.923698,24.75394
1779,合一生技股份有限公司,公司,121.55309,25.032972
1780,皇將科技股份有限公司,公司,120.710814,24.101018
1781,台耀化學股份有限公司,公司,121.277035,25.092784
1782,強生化學製藥廠股份有限公司,公司,121.489725,25.075271
1783,國碳科技股份有限公司,公司,121.261079,25.108452
1784,三福化工股份有限公司,公司,121.522816,25.053021
1785,濟南大自然新材料股份有限公司,公司,121.558269,25.036435
1786,雙鍵化工股份有限公司,公司,121.483267,25.007003
1787,南寶樹脂化學工廠股份有限公司,公司,120.197948,23.117607
1788,誠泰工業科技股份有限公司,公司,120.26004,22.829981
1789,威馳克媒體集團股份有限公司,公司,121.575057,25.075178
1790,大略國際控股有限公司,公司,121.54428,25.052848
1791,昇華娛樂傳播股份有限公司,公司,121.579195,25.065147
1792,聯合光纖通信股份有限公司,公司,120.986667,24.777994
1793,遠傳電信股份有限公司,公司,121.549255,25.026009
1794,台聯電訊股份有限公司,公司,121.58087,25.071914
1795,富宇地產股份有限公司,公司,120.637356,24.163599
1796,新復興微波通訊股份有限公司,公司,121.064499,24.940669
1797,德英生物科技股份有限公司,公司,120.136411,23.039002
1798,聯德控股股份有限公司,公司,121.403077,24.97605
1799,致伸科技股份有限公司,公司,121.565672,25.080829
1800,事欣科技股份有限公司,公司,121.2393,24.981697
1801,欣厚科技股份有限公司,公司,121.523401,25.049313
1802,泰鼎國際股份有限公司,公司,121.549507,25.057509
1803,燦星網通股份有限公司,公司,121.573103,25.063129
1804,新盛力科技股份有限公司,公司,120.287488,22.606584
1805,友輝光電股份有限公司,公司,121.287817,24.918623
1806,太極能源科技股份有限公司,公司,121.249114,24.97631
1807,茂林光電科技(開曼)股份有限公司,公司,121.20901,24.991378
1808,和碩聯合科技股份有限公司,公司,121.469134,25.124642
1809,亞洲電材股份有限公司,公司,121.007318,24.846032
1810,嘉彰股份有限公司,公司,121.285467,25.064155
1811,開曼康而富控股股份有限公司,公司,121.437493,24.964839
1812,紅心辣椒娛樂科技股份有限公司,公司,121.567967,25.080825
1813,昂寶電子股份有限公司,公司,121.552097,24.98366
1814,牧東光電股份有限公司,公司,121.548388,25.029105
1815,凌通科技股份有限公司,公司,121.008577,24.774753
1816,緯創軟體股份有限公司,公司,121.64778,25.061592
1817,光鋐科技股份有限公司,公司,120.262373,23.092739
1818,臻鼎科技控股股份有限公司,公司,121.257994,25.071664
1819,誠美材料科技股份有限公司,公司,120.257524,23.105399
1820,立積電子股份有限公司,公司,121.563447,25.081095
1821,湯石照明科技股份有限公司,公司,121.422968,24.987525
1822,廣穎電通股份有限公司,公司,121.569927,25.080338
1823,亞泰影像科技股份有限公司,公司,121.484061,25.006495
1824,華星光通科技股份有限公司,公司,121.246575,24.984119
1825,科誠股份有限公司,公司,121.49087,24.999998
1826,李長榮科技股份有限公司,公司,121.560326,25.04857
1827,傳奇網路遊戲股份有限公司,公司,121.579137,25.049215
1828,晶達光電股份有限公司,公司,121.552277,24.984233
1829,鑫禾科技股份有限公司,公司,121.622649,25.068774
1830,三星科技股份有限公司,公司,120.278981,22.967251
1831,榮剛材料科技股份有限公司,公司,120.280922,23.30168
1832,久陽精密股份有限公司,公司,120.284192,22.764534
1833,強新工業股份有限公司,公司,120.175297,23.180703
1834,建錩實業股份有限公司,公司,121.192184,25.065898
1835,華祺工業股份有限公司,公司,121.248402,24.990283
1836,富強輪胎工廠股份有限公司,公司,120.568485,23.944548
1837,凱衛資訊股份有限公司,公司,121.559905,25.050138
1838,力新國際科技股份有限公司,公司,121.577335,25.060019
1839,訊連科技股份有限公司,公司,121.536186,24.983001
1840,中茂能資系統整合科技(股)公司,公司,121.573212,25.080527
1841,坤悅開發股份有限公司,公司,120.639556,24.15913
1842,新鼎系統股份有限公司,公司,121.524159,25.10581
1843,寶碩財務科技股份有限公司,公司,121.545759,25.047899
1844,蒙恬科技股份有限公司,公司,121.006165,24.7938
1845,凌網科技股份有限公司,公司,121.019611,24.841393
1846,亞昕國際開發股份有限公司,公司,121.54929,25.04633
1847,科嘉(開曼)股份有限公司,公司,121.493588,24.99743
1848,萬達光電科技股份有限公司,公司,121.374745,25.046122
1849,安力國際股份有限公司,公司,121.444059,25.057272
1850,蓋曼立凱電能科技(股)公司,公司,121.323027,24.980197
1851,雷笛克光學股份有限公司,公司,121.483816,25.008196
1852,達興材料股份有限公司,公司,120.607487,24.204606
1853,乙盛精密工業股份有限公司,公司,121.425957,24.963418
1854,天鉞電子股份有限公司,公司,121.485896,24.996516
1855,虹堡科技股份有限公司,公司,121.540011,24.984653
1856,智崴資訊科技股份有限公司,公司,120.298963,22.605027
1857,鎧勝控股有限公司,公司,121.47241,25.12674
1858,祥碩科技股份有限公司,公司,121.536412,24.982599
1859,笙科電子股份有限公司,公司,121.011483,24.83963
1860,信驊科技股份有限公司,公司,120.992407,24.805405
1861,尚凡國際創新科技股份有限公司,公司,121.525367,25.023505
1862,大峽谷半導體照明系統(開曼),公司,120.652569,24.164411
1863,禾聯碩股份有限公司,公司,121.374722,25.051772
1864,經寶精密控股股份有限公司,公司,121.53285,25.054189
1865,開曼商豐祥控股股份有限公司,公司,121.434558,25.019262
1866,宜鼎國際股份有限公司,公司,121.634894,25.058005
1867,邑昇實業股份有限公司,公司,121.328196,24.983872
1868,杰力科技股份有限公司,公司,121.01236,24.840747
1869,寶得利國際股份有限公司,公司,121.518094,25.013771
1870,太欣半導體股份有限公司,公司,121.572436,25.076688
1871,鼎創達股份有限公司,公司,121.421394,24.959978
1872,敦南科技股份有限公司,公司,121.571259,25.077801
1873,桂盟國際股份有限公司,公司,120.232675,23.010051
1874,系統電子工業股份有限公司,公司,121.574344,25.056374
1875,天剛資訊股份有限公司,公司,121.512277,25.050031
1876,寶島光學科技股份有限公司,公司,121.648092,25.06162
1877,友銓電子股份有限公司,公司,121.323662,24.98271
1878,士林開發股份有限公司,公司,121.524987,25.105083
1879,華容股份有限公司,公司,120.384951,22.632653
1880,立衛科技股份有限公司,公司,121.018737,24.76564
1881,天揚精密科技股份有限公司,公司,121.226466,24.965468
1882,鈺創科技股份有限公司,公司,121.005086,24.783968
1883,台林電通股份有限公司,公司,121.283924,25.06171
1884,佳總興業股份有限公司,公司,121.327242,24.981475
1885,協益電子股份有限公司,公司,121.515124,25.044962
1886,力麗觀光開發股份有限公司,公司,121.53287,25.055377
1887,青雲國際科技股份有限公司,公司,121.485951,24.997115
1888,應華精密科技股份有限公司,公司,121.544282,25.052986
1889,慕康生技醫藥股份有限公司,公司,121.634943,25.058026
1890,中菲電腦股份有限公司,公司,121.580185,25.064423
1891,國眾電腦股份有限公司,公司,121.574645,25.072641
1892,台灣半導體股份有限公司,公司,121.540142,24.984031
1893,振發實業股份有限公司,公司,121.472235,25.054925
1894,達威光電股份有限公司,公司,121.577781,25.065332
1895,崇越科技股份有限公司,公司,121.562081,25.082312
1896,東友科技股份有限公司,公司,121.562431,25.083615
1897,高技企業股份有限公司,公司,121.328346,24.980535
1898,寶聯通綠能科技股份有限公司,公司,121.577597,25.073065
1899,佶優科技股份有限公司,公司,121.430441,24.970009
1900,昇益開發股份有限公司,公司,120.995709,24.803438
1901,宣德科技股份有限公司,公司,121.297691,25.044616
1902,同協電子股份有限公司,公司,121.43395,25.02297
1903,霖宏科技股份有限公司,公司,120.44824,23.523585
1904,富驊企業股份有限公司,公司,120.216913,23.035443
1905,瀚宇博德股份有限公司,公司,121.119013,25.057167
1906,松翰科技股份有限公司,公司,121.0162,24.843259
1907,聰泰科技開發股份有限公司,公司,121.52945,25.04304
1908,德宏工業股份有限公司,公司,121.1041,24.914815
1909,智冠科技股份有限公司,公司,120.303481,22.590416
1910,新華泰富股份有限公司,公司,121.549184,25.028912
1911,中美矽晶製品股份有限公司,公司,121.005849,24.777904
1912,慧友電子股份有限公司,公司,121.599172,25.005364
1913,通泰積體電路股份有限公司,公司,121.48782,24.9978
1914,松普科技股份有限公司,公司,121.365075,25.040568
1915,彩富電子股份有限公司,公司,121.569367,25.080565
1916,同亨科技股份有限公司,公司,121.005951,24.774156
1917,三聯科技股份有限公司,公司,121.543381,25.033722
1918,凱崴電子股份有限公司,公司,121.326021,24.981221
1919,永信建設開發股份有限公司,公司,120.314196,22.63193
1920,德昌營造股份有限公司,公司,120.681515,24.153091
1921,力麒建設股份有限公司,公司,121.530278,25.055869
1922,三豐建設股份有限公司,公司,121.542232,25.048414
1923,建國工程股份有限公司,公司,121.549145,25.030736
1924,雙喜營造股份有限公司,公司,120.979716,24.809336
1925,隆大營建事業股份有限公司,公司,120.313912,22.610754
1926,力泰建設企業股份有限公司,公司,121.497052,25.094611
1927,工信工程股份有限公司,公司,121.550089,25.044405
1928,遠雄建設事業股份有限公司,公司,121.563955,25.039552
1929,豐謙建設股份有限公司,公司,120.65979,24.156234
1930,順天建設股份有限公司,公司,120.647283,24.1596
1931,志嘉建設股份有限公司,公司,120.967308,24.768069
1932,龍巖股份有限公司,公司,121.633187,25.040882
1933,鄉林建設事業股份有限公司,公司,120.664101,24.155474
1934,皇鼎建設開發股份有限公司,公司,121.548437,25.036242
1935,長虹建設股份有限公司,公司,121.525975,25.045718
1936,聖暉工程科技股份有限公司,公司,120.647283,24.1596
1937,開曼東明控股股份有限公司,公司,120.298475,22.797122
1938,陸海股份有限公司,公司,121.651338,25.064713
1939,中連汽車貨運股份有限公司,公司,120.614458,24.171188
1940,遠雄自貿港投資控股股份有限公司,公司,121.563955,25.039552
1941,四維航業股份有限公司,公司,121.544306,25.053898
1942,劍湖山世界股份有限公司,公司,120.574155,23.61249
1943,亞都麗緻大飯店股份有限公司,公司,121.529991,25.062774
1944,知本老爺大酒店股份有限公司,公司,121.007451,22.690363
1945,鳳凰國際旅行社股份有限公司,公司,121.524022,25.049389
1946,日盛金融控股股份有限公司,公司,121.536351,25.051812
1947,致和證券股份有限公司,公司,120.201671,22.999987
1948,中租控股股份有限公司,公司,121.572346,25.077282
1949,上海商業儲蓄銀行股份有限公司,公司,121.535161,25.058126
1950,台名保險經紀人股份有限公司,公司,121.515124,25.044962
1951,合作金庫金融控股股份有限公司,公司,121.545337,25.048425
1952,德記洋行股份有限公司,公司,120.24463,23.034185
1953,全家便利商店股份有限公司,公司,121.52297,25.056093
1954,寶雅國際股份有限公司,公司,120.198021,22.998258
1955,南仁湖育樂股份有限公司,公司,120.313841,22.629047
1956,台南企業(開曼)股份有限公司,公司,120.226659,22.983543
1957,大洋百貨集團控股股份有限公司,公司,121.54371,25.025846
1958,群益金鼎證券股份有限公司,公司,121.547604,25.057396
1959,宏遠證券股份有限公司,公司,121.55309,25.032972
1960,康和綜合證券股份有限公司,公司,121.565209,25.042814
1961,大展證券股份有限公司,公司,121.517065,25.050153
1962,大慶證券股份有限公司,公司,121.53569,25.057707
1963,元大期貨股份有限公司,公司,121.543673,25.052049
1964,群益期貨股份有限公司,公司,121.549184,25.028912
1965,福邦證券股份有限公司,公司,121.518144,25.045821
1966,寬魚國際股份有限公司,公司,121.543245,25.024604
1967,創惟科技股份有限公司,公司,121.540142,24.984031
1968,亞元科技股份有限公司,公司,121.540623,25.013743
1969,大宇資訊股份有限公司,公司,121.563547,25.040272
1970,亞矽科技股份有限公司,公司,121.572828,25.079196
1971,久威國際股份有限公司,公司,121.577369,25.071729
1972,鎰勝工業股份有限公司,公司,121.362672,25.041029
1973,瀚宇彩晶股份有限公司,公司,121.566081,25.038775
1974,迎廣科技股份有限公司,公司,121.303636,25.043029
1975,建達國際股份有限公司,公司,121.533143,24.98573
1976,達運精密工業股份有限公司,公司,121.032244,24.874858
1977,新普科技股份有限公司,公司,121.079412,24.886028
1978,擎邦國際科技工程股份有限公司,公司,121.576318,25.075199
1979,上奇科技股份有限公司,公司,121.580968,25.070675
1980,業強科技股份有限公司,公司,121.613866,25.056028
1981,廣運機械工程股份有限公司,公司,121.790209,25.098918
1982,信音企業股份有限公司,公司,121.050787,24.892191
1983,九豪精密陶瓷股份有限公司,公司,121.232827,24.912533
1984,上福全球科技股份有限公司,公司,120.528491,24.235272
1985,普誠科技股份有限公司,公司,121.551327,24.978997
1986,星寶國際股份有限公司,公司,121.563747,25.051213
1987,鈞泰國際股份有限公司,公司,121.544158,25.047968
1988,金橋科技股份有限公司,公司,121.599087,25.005271
1989,富爾特科技股份有限公司,公司,121.543271,24.978788
1990,茂達電子股份有限公司,公司,121.024253,24.768325
1991,亞翔工程股份有限公司,公司,121.632903,25.056972
1992,訊達電腦股份有限公司,公司,121.537369,25.061582
1993,柏承科技股份有限公司,公司,121.55705,25.029174
1994,友勁科技股份有限公司,公司,121.576099,25.071743
1995,振曜科技股份有限公司,公司,121.020088,24.846499
1996,得利影視股份有限公司,公司,121.520494,25.063051
1997,耕興股份有限公司,公司,121.648865,25.060562
1998,頎邦科技股份有限公司,公司,121.020032,24.764209
1999,驊宏資通股份有限公司,公司,121.525975,25.045718
2000,撼訊科技股份有限公司,公司,121.645874,25.061727
2001,晉倫科技股份有限公司,公司,121.182362,25.059276
2002,百一電子股份有限公司,公司,121.239259,24.98214
2003,嘉聯益科技股份有限公司,公司,121.42333,24.984887
2004,順發電腦股份有限公司,公司,120.313443,22.637463
2005,鈞寶電子工業股份有限公司,公司,121.199344,24.899674
2006,松上電子股份有限公司,公司,121.438219,24.964476
2007,禾昌興業股份有限公司,公司,121.324924,24.978968
2008,欣技資訊股份有限公司,公司,121.549122,25.022065
2009,捷波資訊股份有限公司,公司,121.540011,24.984653
2010,華電聯網股份有限公司,公司,121.64864,25.060552
2011,華興電子工業股份有限公司,公司,121.533786,24.984546
2012,捷泰精密工業股份有限公司,公司,121.54657,25.048043
2013,凌華科技股份有限公司,公司,121.48782,24.9978
2014,久正光電股份有限公司,公司,120.606468,24.170332
2015,宏齊科技股份有限公司,公司,120.917242,24.773551
2016,昱泉國際股份有限公司,公司,121.572677,25.076218
2017,統振股份有限公司,公司,121.60118,25.060151
2018,台灣亞銳士股份有限公司,公司,120.618412,24.181118
2019,互億科技股份有限公司,公司,121.005018,24.802295
2020,信昌電子陶瓷股份有限公司,公司,121.158756,24.925542
2021,達麗建設事業股份有限公司,公司,121.536302,25.050356
2022,亞通利大能源股份有限公司,公司,121.648487,25.060497
2023,遊戲橘子數位科技股份有限公司,公司,121.576449,25.071847
2024,關貿網路股份有限公司,公司,121.613866,25.056028
2025,大豐有線電視股份有限公司,公司,121.437985,24.973534
2026,幃翔精密股份有限公司,公司,121.429878,24.970174
2027,新潤興業股份有限公司,公司,121.54518,25.058077
2028,萬潤科技股份有限公司,公司,120.262574,22.841237
2029,廣明光電股份有限公司,公司,121.374448,25.048365
2030,豐藝電子股份有限公司,公司,121.564875,25.085574
2031,萬泰科技股份有限公司,公司,121.241787,24.976637
2032,精成科技股份有限公司,公司,121.539731,24.983062
2033,巨路國際股份有限公司,公司,121.611839,25.057765
2034,育富電子股份有限公司,公司,121.302045,25.014821
2035,詩肯股份有限公司,公司,121.366134,25.044117
2036,帆宣系統科技股份有限公司,公司,121.611987,25.058478
2037,佳必琪國際股份有限公司,公司,121.487804,24.997323
2038,凌泰科技股份有限公司,公司,121.576584,25.074023
2039,天品聯合企業股份有限公司,公司,121.239188,24.890599
2040,亞弘電科技股份有限公司,公司,120.212866,23.075451
2041,盛群半導體股份有限公司,公司,120.989513,24.776568
2042,海韻電子工業股份有限公司,公司,121.570677,25.080787
2043,台灣艾華電子工業股份有限公司,公司,121.29655,25.019879
2044,詮欣股份有限公司,公司,121.674297,25.073587
2045,飛捷科技股份有限公司,公司,121.579471,25.064679
2046,雷科股份有限公司,公司,120.305645,22.588228
2047,日揚科技股份有限公司,公司,120.204141,23.059757
2048,今國光學工業股份有限公司,公司,120.516628,24.22781
2049,理銘開發股份有限公司,公司,120.995686,24.80356
2050,聯茂電子股份有限公司,公司,121.087317,24.812172
2051,精誠資訊股份有限公司,公司,121.573655,25.076727
2052,和椿科技股份有限公司,公司,121.572644,25.079267
2053,中國探針股份有限公司,公司,121.460425,24.994036
2054,豪勉科技股份有限公司,公司,121.51719,25.052192
2055,富旺國際開發股份有限公司,公司,120.655069,24.155391
2056,岳豐科技股份有限公司,公司,121.134769,24.969242
2057,晉泰科技股份有限公司,公司,120.989541,24.800065
2058,上揚科技股份有限公司,公司,121.637244,25.060364
2059,旺矽科技股份有限公司,公司,121.009669,24.848579
2060,天瀚科技股份有限公司,公司,121.544424,25.048369
2061,光鼎電子股份有限公司,公司,121.486419,24.999623
2062,茂綸股份有限公司,公司,121.540011,24.984653
2063,全譜科技股份有限公司,公司,121.634943,25.058026
2064,研通科技股份有限公司,公司,121.62264,25.068916
2065,超眾科技股份有限公司,公司,121.468925,25.057998
2066,系微股份有限公司,公司,121.536261,25.058115
2067,旺玖科技股份有限公司,公司,121.591688,25.054613
2068,高僑自動化科技股份有限公司,公司,120.651427,24.408016
2069,華孚科技股份有限公司,公司,121.25014,24.904125
2070,康呈生醫科技股份有限公司,公司,121.544146,25.037673
2071,驊訊電子企業股份有限公司,公司,121.549875,25.044435
